text,label
"😊 delivery fast ga vachindi, so overall very satisfied.",positive
"😍 acting excellent ga chesaru, so worth the money.",positive
"time pass movie, so nothing much to say. 🙂",neutral
"🔥 packaging neat ga undi, so definitely recommend chestha.",positive
"quality average ga undi, so nothing much to say. 🙂",neutral
"😤 story weak ga undi, so totally disappointed.",negative
"🤦 acting excellent ga chesaru but length ekkuva undi, so very bad experience.",negative
"experience average, so average experience overall. 😶",neutral
"food taste super ga undi however price ekkuva anipinchindi, so totally disappointed. 🤦",negative
"staff friendly ga behave chesaru, so overall very satisfied. 👍",positive
"😐 service normal ga undi, so it was fine.",neutral
"😐 time pass movie, so nothing much to say.",neutral
"🔥 refund process slow ga undi still price worth anipinchindi, so happy with the service.",positive
"price ekkuva anipinchindi, so very bad experience. 😤",negative
"👍 staff friendly ga behave chesaru, so worth the money.",positive
"acting excellent ga chesaru but second half boring ga undi, so not worth the money. 👎",negative
"doctors polite ga matladaru, so worth the money. 👍",positive
"😡 staff rude ga behave chesaru, so not worth the money.",negative
"packaging neat ga undi, so worth the money. 💯",positive
"👏 staff friendly ga behave chesaru, so overall very satisfied.",positive
"💯 customer support respond cheyyaledu but packaging neat ga undi, so worth the money.",positive
"music chala bagundi, so definitely recommend chestha. 😍",positive
"😊 doctors polite ga matladaru, so happy with the service.",positive
"product damaged ga vachindi, so very bad experience. 😠",negative
"delivery chala late ayindi, so totally disappointed. 💔",negative
"food taste super ga undi, so overall very satisfied. 👏",positive
"🔥 story interesting ga undi, so definitely recommend chestha.",positive
"😡 doctors polite ga matladaru still billing charges ekkuva anipinchayi, so not worth the money.",negative
"food cold ga serve chesaru, so inka try cheyanu. 😤",negative
"💯 product quality chala bagundi, so happy with the service.",positive
"😤 service slow ga undi, so very bad experience.",negative
"😍 treatment effective ga undi, so happy with the service.",positive
"🙂 time pass movie, so average experience overall.",neutral
"💯 staff friendly ga behave chesaru, so overall very satisfied.",positive
"🤦 service slow ga undi, so very bad experience.",negative
"length ekkuva undi, so not worth the money. 😤",negative
"👍 packaging neat ga undi, so worth the money.",positive
"food taste super ga undi, so definitely recommend chestha. 😊",positive
"waiting time chala ekkuva undi, so inka try cheyanu. 👎",negative
"🤔 product okay ga undi, so it was fine.",neutral
"💯 staff caring ga behave chesaru, so definitely recommend chestha.",positive
"👏 story interesting ga undi, so overall very satisfied.",positive
"length ekkuva undi however story interesting ga undi, so overall very satisfied. 🔥",positive
"story average ga undi, so nothing much to say. 🙂",neutral
"length ekkuva undi, so very bad experience. 🤦",negative
"delivery normal time lo vachindi, so nothing much to say. 🙂",neutral
"packaging neat ga undi, so worth the money. 😍",positive
"💯 product damaged ga vachindi but product quality chala bagundi, so overall very satisfied.",positive
"experience average, so nothing much to say. 😐",neutral
"service quick ga undi, so happy with the service. 👍",positive
"😡 service slow ga undi, so totally disappointed.",negative
"second half boring ga undi but story interesting ga undi, so worth the money. 👏",positive
"😠 delivery chala late ayindi, so inka try cheyanu.",negative
"refund process slow ga undi, so not worth the money. 😡",negative
"product quality chala bagundi, so happy with the service. 😊",positive
"😡 story weak ga undi, so totally disappointed.",negative
"doctors polite ga matladaru, so overall very satisfied. 👏",positive
"product okay ga undi, so it was fine. 😐",neutral
"delivery fast ga vachindi, so happy with the service. 😊",positive
"😶 product okay ga undi, so nothing much to say.",neutral
"🙂 quality average ga undi, so it was fine.",neutral
"😡 staff rude ga behave chesaru, so inka try cheyanu.",negative
"delivery chala late ayindi, so inka try cheyanu. 😡",negative
"customer support respond cheyyaledu, so totally disappointed. 💔",negative
"😐 experience average, so it was fine.",neutral
"staff rude ga behave chesaru but treatment effective ga undi, so overall very satisfied. 😍",positive
"🔥 service quick ga undi, so overall very satisfied.",positive
"🔥 product damaged ga vachindi but packaging neat ga undi, so overall very satisfied.",positive
"👍 doctors polite ga matladaru, so happy with the service.",positive
"billing charges ekkuva anipinchayi, so not worth the money. 😡",negative
"doctors polite ga matladaru, so worth the money. 👍",positive
"staff rude ga behave chesaru, so very bad experience. 😡",negative
"🤦 delivery fast ga vachindi however refund process slow ga undi, so not worth the money.",negative
"😍 price worth anipinchindi, so worth the money.",positive
"👎 food taste super ga undi still price ekkuva anipinchindi, so very bad experience.",negative
"experience normal ga undi, so it was fine. 🙂",neutral
"service quick ga undi, so overall very satisfied. 😍",positive
"👎 packaging neat ga undi still customer support respond cheyyaledu, so totally disappointed.",negative
"😠 acting excellent ga chesaru but story weak ga undi, so not worth the money.",negative
"billing charges ekkuva anipinchayi, so not worth the money. 😠",negative
"😠 length ekkuva undi, so inka try cheyanu.",negative
"👎 service quick ga undi but price ekkuva anipinchindi, so totally disappointed.",negative
"😤 billing charges ekkuva anipinchayi, so very bad experience.",negative
"refund process slow ga undi still price worth anipinchindi, so worth the money. 🔥",positive
"👍 acting excellent ga chesaru, so happy with the service.",positive
"🙂 product okay ga undi, so it was fine.",neutral
"length ekkuva undi but acting excellent ga chesaru, so definitely recommend chestha. 😊",positive
"😤 service quick ga undi however food cold ga serve chesaru, so not worth the money.",negative
"story weak ga undi, so very bad experience. 👎",negative
"💔 price worth anipinchindi still customer support respond cheyyaledu, so very bad experience.",negative
"😍 doctors polite ga matladaru, so worth the money.",positive
"💯 staff friendly ga behave chesaru, so happy with the service.",positive
"🔥 packaging neat ga undi, so definitely recommend chestha.",positive
"product damaged ga vachindi, so very bad experience. 💔",negative
"💯 food taste super ga undi, so worth the money.",positive
"😡 price ekkuva anipinchindi, so not worth the money.",negative
"treatment effective ga undi kani staff rude ga behave chesaru, so not worth the money. 🤦",negative
"😠 staff rude ga behave chesaru, so inka try cheyanu.",negative
"acting excellent ga chesaru still length ekkuva undi, so very bad experience. 💔",negative
"😊 staff friendly ga behave chesaru, so overall very satisfied.",positive
"doctors polite ga matladaru but billing charges ekkuva anipinchayi, so not worth the money. 😤",negative
"story weak ga undi kani music chala bagundi, so worth the money. 👍",positive
"👏 refund process slow ga undi still packaging neat ga undi, so overall very satisfied.",positive
"story weak ga undi, so very bad experience. 💔",negative
"quality average ga undi, so it was fine. 🙂",neutral
"food cold ga serve chesaru, so very bad experience. 💔",negative
"😶 movie okay ga undi, so it was fine.",neutral
"food cold ga serve chesaru still staff friendly ga behave chesaru, so definitely recommend chestha. 👏",positive
"staff friendly ga behave chesaru, so definitely recommend chestha. 😍",positive
"😡 story weak ga undi, so inka try cheyanu.",negative
"👏 billing charges ekkuva anipinchayi still staff caring ga behave chesaru, so definitely recommend chestha.",positive
"customer support respond cheyyaledu, so inka try cheyanu. 💔",negative
"story interesting ga undi, so definitely recommend chestha. 👏",positive
"service slow ga undi, so totally disappointed. 🤦",negative
"🔥 doctors polite ga matladaru, so worth the money.",positive
"😤 treatment effective ga undi but waiting time chala ekkuva undi, so very bad experience.",negative
"price worth anipinchindi, so worth the money. 🔥",positive
"💯 food taste super ga undi, so happy with the service.",positive
"waiting time chala ekkuva undi, so inka try cheyanu. 😠",negative
"quality average ga undi, so average experience overall. 😐",neutral
"💯 staff caring ga behave chesaru, so overall very satisfied.",positive
"service slow ga undi, so very bad experience. 👎",negative
"refund process slow ga undi but product quality chala bagundi, so definitely recommend chestha. 👏",positive
"🙂 story average ga undi, so average experience overall.",neutral
"price worth anipinchindi, so overall very satisfied. 👍",positive
"👍 story interesting ga undi, so overall very satisfied.",positive
"product quality chala bagundi, so happy with the service. 😊",positive
"price ekkuva anipinchindi, so inka try cheyanu. 😤",negative
"👍 food cold ga serve chesaru still staff friendly ga behave chesaru, so overall very satisfied.",positive
"food cold ga serve chesaru, so totally disappointed. 😡",negative
"delivery normal time lo vachindi, so average experience overall. 🙂",neutral
"packaging neat ga undi, so worth the money. 👏",positive
"🤔 story average ga undi, so average experience overall.",neutral
"doctors polite ga matladaru, so overall very satisfied. 💯",positive
"😶 delivery normal time lo vachindi, so nothing much to say.",neutral
"refund process slow ga undi, so not worth the money. 😠",negative
"acting excellent ga chesaru but length ekkuva undi, so very bad experience. 🤦",negative
"😤 delivery fast ga vachindi still product damaged ga vachindi, so totally disappointed.",negative
"story average ga undi, so average experience overall. 🙂",neutral
"waiting time chala ekkuva undi, so not worth the money. 🤦",negative
"😠 food cold ga serve chesaru, so very bad experience.",negative
"billing charges ekkuva anipinchayi, so very bad experience. 👎",negative
"🤦 delivery chala late ayindi, so not worth the money.",negative
"service quick ga undi, so definitely recommend chestha. 😊",positive
"👍 product quality chala bagundi, so overall very satisfied.",positive
"😊 doctors polite ga matladaru, so overall very satisfied.",positive
"😍 doctors polite ga matladaru, so happy with the service.",positive
"💯 packaging neat ga undi, so happy with the service.",positive
"price ekkuva anipinchindi kani staff friendly ga behave chesaru, so happy with the service. 💯",positive
"service normal ga undi, so nothing much to say. 😶",neutral
"experience average, so nothing much to say. 😶",neutral
"staff caring ga behave chesaru, so happy with the service. 💯",positive
"💔 length ekkuva undi, so totally disappointed.",negative
"😤 staff friendly ga behave chesaru but food cold ga serve chesaru, so very bad experience.",negative
"🔥 story weak ga undi kani story interesting ga undi, so happy with the service.",positive
"😤 food cold ga serve chesaru, so totally disappointed.",negative
"💯 music chala bagundi, so happy with the service.",positive
"🙂 service normal ga undi, so nothing much to say.",neutral
"👍 delivery fast ga vachindi, so definitely recommend chestha.",positive
"🔥 doctors polite ga matladaru, so worth the money.",positive
"waiting time chala ekkuva undi but staff caring ga behave chesaru, so overall very satisfied. 😊",positive
"😐 service okay ga undi, so average experience overall.",neutral
"food cold ga serve chesaru still staff friendly ga behave chesaru, so overall very satisfied. 👍",positive
"story weak ga undi, so very bad experience. 🤦",negative
"😍 second half boring ga undi but acting excellent ga chesaru, so worth the money.",positive
"price ekkuva anipinchindi, so inka try cheyanu. 💔",negative
"food average ga undi, so nothing much to say. 😶",neutral
"service okay ga undi, so average experience overall. 😶",neutral
"😍 product quality chala bagundi, so overall very satisfied.",positive
"🔥 product damaged ga vachindi but delivery fast ga vachindi, so definitely recommend chestha.",positive
"😊 refund process slow ga undi but delivery fast ga vachindi, so overall very satisfied.",positive
"🙂 time pass movie, so it was fine.",neutral
"waiting time chala ekkuva undi, so totally disappointed. 😠",negative
"story interesting ga undi, so worth the money. 👍",positive
"🤔 time pass movie, so average experience overall.",neutral
"😠 food cold ga serve chesaru, so inka try cheyanu.",negative
"🤦 packaging neat ga undi still delivery chala late ayindi, so inka try cheyanu.",negative
"staff rude ga behave chesaru, so totally disappointed. 👎",negative
"😍 staff caring ga behave chesaru, so overall very satisfied.",positive
"😡 length ekkuva undi, so very bad experience.",negative
"service slow ga undi, so inka try cheyanu. 😠",negative
"😠 story weak ga undi, so very bad experience.",negative
"😡 price ekkuva anipinchindi, so inka try cheyanu.",negative
"staff friendly ga behave chesaru, so worth the money. 👏",positive
"waiting time chala ekkuva undi however staff caring ga behave chesaru, so worth the money. 🔥",positive
"treatment okay ga undi, so average experience overall. 😐",neutral
"🔥 staff friendly ga behave chesaru, so overall very satisfied.",positive
"👎 price ekkuva anipinchindi, so very bad experience.",negative
"length ekkuva undi, so not worth the money. 👎",negative
"quality average ga undi, so it was fine. 😐",neutral
"staff caring ga behave chesaru, so definitely recommend chestha. 👍",positive
"😍 doctors polite ga matladaru, so overall very satisfied.",positive
"😤 service slow ga undi, so totally disappointed.",negative
"treatment effective ga undi, so overall very satisfied. 💯",positive
"💯 doctors polite ga matladaru, so definitely recommend chestha.",positive
"product okay ga undi, so average experience overall. 😶",neutral
"🤔 story average ga undi, so average experience overall.",neutral
"😡 refund process slow ga undi, so inka try cheyanu.",negative
"🤦 price ekkuva anipinchindi, so not worth the money.",negative
"😤 staff caring ga behave chesaru but waiting time chala ekkuva undi, so very bad experience.",negative
"story average ga undi, so it was fine. 😶",neutral
"staff rude ga behave chesaru, so very bad experience. 👎",negative
"customer support respond cheyyaledu, so very bad experience. 💔",negative
"💯 waiting time chala ekkuva undi kani doctors polite ga matladaru, so overall very satisfied.",positive
"👏 staff caring ga behave chesaru, so overall very satisfied.",positive
"👏 service quick ga undi, so happy with the service.",positive
"staff caring ga behave chesaru, so definitely recommend chestha. 😊",positive
"😶 time pass movie, so average experience overall.",neutral
"👏 delivery chala late ayindi but packaging neat ga undi, so worth the money.",positive
"price worth anipinchindi, so overall very satisfied. 😊",positive
"price ekkuva anipinchindi but service quick ga undi, so worth the money. 😍",positive
"🤔 story average ga undi, so nothing much to say.",neutral
"staff rude ga behave chesaru, so totally disappointed. 😤",negative
"🤦 billing charges ekkuva anipinchayi, so inka try cheyanu.",negative
"billing charges ekkuva anipinchayi however treatment effective ga undi, so overall very satisfied. 🔥",positive
"😠 delivery chala late ayindi, so totally disappointed.",negative
"length ekkuva undi however music chala bagundi, so overall very satisfied. 🔥",positive
"experience average, so it was fine. 🙂",neutral
"movie okay ga undi, so nothing much to say. 😐",neutral
"👎 service slow ga undi, so totally disappointed.",negative
"😡 price worth anipinchindi but refund process slow ga undi, so inka try cheyanu.",negative
"👍 price worth anipinchindi, so overall very satisfied.",positive
"staff rude ga behave chesaru, so totally disappointed. 😡",negative
"product damaged ga vachindi however price worth anipinchindi, so happy with the service. 🔥",positive
"staff friendly ga behave chesaru still price ekkuva anipinchindi, so very bad experience. 😠",negative
"length ekkuva undi, so inka try cheyanu. 😠",negative
"😠 product damaged ga vachindi, so not worth the money.",negative
"price ekkuva anipinchindi, so totally disappointed. 😤",negative
"billing charges ekkuva anipinchayi but staff caring ga behave chesaru, so definitely recommend chestha. 👏",positive
"customer support respond cheyyaledu, so totally disappointed. 👎",negative
"service quick ga undi kani food cold ga serve chesaru, so inka try cheyanu. 😤",negative
"🔥 story interesting ga undi, so happy with the service.",positive
"🤔 service okay ga undi, so nothing much to say.",neutral
"story weak ga undi, so inka try cheyanu. 😡",negative
"😊 price worth anipinchindi, so happy with the service.",positive
"💔 staff caring ga behave chesaru however staff rude ga behave chesaru, so inka try cheyanu.",negative
"😍 delivery fast ga vachindi, so definitely recommend chestha.",positive
"time pass movie, so it was fine. 🙂",neutral
"service normal ga undi, so it was fine. 😶",neutral
"😊 waiting time chala ekkuva undi still doctors polite ga matladaru, so overall very satisfied.",positive
"price ekkuva anipinchindi, so inka try cheyanu. 😠",negative
"😠 staff rude ga behave chesaru, so not worth the money.",negative
"😶 time pass movie, so nothing much to say.",neutral
"treatment effective ga undi, so happy with the service. 😍",positive
"delivery chala late ayindi kani price worth anipinchindi, so happy with the service. 😊",positive
"😠 service slow ga undi, so very bad experience.",negative
"length ekkuva undi still story interesting ga undi, so worth the money. 💯",positive
"👏 doctors polite ga matladaru, so overall very satisfied.",positive
"story interesting ga undi, so happy with the service. 👏",positive
"😐 product okay ga undi, so it was fine.",neutral
"staff rude ga behave chesaru, so inka try cheyanu. 😤",negative
"acting excellent ga chesaru kani story weak ga undi, so inka try cheyanu. 💔",negative
"🤔 treatment okay ga undi, so average experience overall.",neutral
"💯 acting excellent ga chesaru, so worth the money.",positive
"treatment effective ga undi, so worth the money. 💯",positive
"billing charges ekkuva anipinchayi but doctors polite ga matladaru, so worth the money. 👍",positive
"👍 waiting time chala ekkuva undi however treatment effective ga undi, so worth the money.",positive
"movie okay ga undi, so it was fine. 😐",neutral
"product damaged ga vachindi, so not worth the money. 😠",negative
"second half boring ga undi still acting excellent ga chesaru, so definitely recommend chestha. 🔥",positive
"😊 food taste super ga undi, so happy with the service.",positive
"staff caring ga behave chesaru, so happy with the service. 💯",positive
"😍 staff caring ga behave chesaru, so worth the money.",positive
"👍 staff caring ga behave chesaru, so definitely recommend chestha.",positive
"staff rude ga behave chesaru, so very bad experience. 😤",negative
"product damaged ga vachindi kani product quality chala bagundi, so definitely recommend chestha. 👏",positive
"🔥 treatment effective ga undi, so worth the money.",positive
"doctors polite ga matladaru still waiting time chala ekkuva undi, so not worth the money. 👎",negative
"food taste super ga undi, so happy with the service. 😍",positive
"service slow ga undi however service quick ga undi, so definitely recommend chestha. 💯",positive
"🤔 movie okay ga undi, so it was fine.",neutral
"🤦 refund process slow ga undi, so inka try cheyanu.",negative
"👍 service slow ga undi still food taste super ga undi, so definitely recommend chestha.",positive
"😍 packaging neat ga undi, so definitely recommend chestha.",positive
"😍 price worth anipinchindi, so worth the money.",positive
"😤 food cold ga serve chesaru, so very bad experience.",negative
"service okay ga undi, so it was fine. 😐",neutral
"quality average ga undi, so it was fine. 😐",neutral
"price ekkuva anipinchindi, so very bad experience. 😡",negative
"👎 food cold ga serve chesaru, so not worth the money.",negative
"doctors polite ga matladaru, so overall very satisfied. 👏",positive
"💔 product damaged ga vachindi, so not worth the money.",negative
"💔 price worth anipinchindi but delivery chala late ayindi, so not worth the money.",negative
"👏 food cold ga serve chesaru kani service quick ga undi, so overall very satisfied.",positive
"🤔 quality average ga undi, so average experience overall.",neutral
"experience average, so it was fine. 😶",neutral
"😠 food cold ga serve chesaru, so very bad experience.",negative
"👍 staff friendly ga behave chesaru, so definitely recommend chestha.",positive
"product quality chala bagundi, so worth the money. 👏",positive
"story average ga undi, so it was fine. 🙂",neutral
"👎 staff rude ga behave chesaru, so very bad experience.",negative
"🔥 waiting time chala ekkuva undi kani doctors polite ga matladaru, so worth the money.",positive
"treatment effective ga undi however billing charges ekkuva anipinchayi, so inka try cheyanu. 😤",negative
"food average ga undi, so it was fine. 🤔",neutral
"acting excellent ga chesaru, so happy with the service. 👍",positive
"🙂 quality average ga undi, so it was fine.",neutral
"😶 story average ga undi, so nothing much to say.",neutral
"story interesting ga undi, so worth the money. 👏",positive
"story weak ga undi, so inka try cheyanu. 👎",negative
"😤 acting excellent ga chesaru kani story weak ga undi, so not worth the money.",negative
"service quick ga undi, so definitely recommend chestha. 🔥",positive
"delivery chala late ayindi, so inka try cheyanu. 😡",negative
"😤 music chala bagundi still length ekkuva undi, so very bad experience.",negative
"story weak ga undi, so totally disappointed. 😠",negative
"😠 food cold ga serve chesaru, so totally disappointed.",negative
"waiting time chala ekkuva undi, so inka try cheyanu. 😡",negative
"price ekkuva anipinchindi, so not worth the money. 👎",negative
"food average ga undi, so it was fine. 😐",neutral
"length ekkuva undi kani story interesting ga undi, so overall very satisfied. 😍",positive
"food cold ga serve chesaru, so not worth the money. 💔",negative
"delivery fast ga vachindi but delivery chala late ayindi, so not worth the money. 🤦",negative
"😡 waiting time chala ekkuva undi, so inka try cheyanu.",negative
"delivery fast ga vachindi, so worth the money. 💯",positive
"👍 staff caring ga behave chesaru, so worth the money.",positive
"price ekkuva anipinchindi, so totally disappointed. 😠",negative
"waiting time chala ekkuva undi, so not worth the money. 💔",negative
"😶 treatment okay ga undi, so it was fine.",neutral
"💔 length ekkuva undi, so totally disappointed.",negative
"😠 treatment effective ga undi but waiting time chala ekkuva undi, so totally disappointed.",negative
"story weak ga undi, so very bad experience. 😡",negative
"💯 acting excellent ga chesaru, so definitely recommend chestha.",positive
"staff friendly ga behave chesaru, so worth the money. 👍",positive
"waiting time chala ekkuva undi, so very bad experience. 😠",negative
"product okay ga undi, so nothing much to say. 🙂",neutral
"🤦 food taste super ga undi kani price ekkuva anipinchindi, so inka try cheyanu.",negative
"delivery fast ga vachindi kani delivery chala late ayindi, so inka try cheyanu. 👎",negative
"experience normal ga undi, so average experience overall. 😶",neutral
"story average ga undi, so nothing much to say. 😶",neutral
"😐 food average ga undi, so it was fine.",neutral
"🤦 price worth anipinchindi but product damaged ga vachindi, so totally disappointed.",negative
"👎 product damaged ga vachindi, so not worth the money.",negative
"product damaged ga vachindi, so totally disappointed. 👎",negative
"story interesting ga undi, so happy with the service. 😊",positive
"billing charges ekkuva anipinchayi, so inka try cheyanu. 🤦",negative
"💯 refund process slow ga undi however price worth anipinchindi, so definitely recommend chestha.",positive
"food cold ga serve chesaru, so very bad experience. 👎",negative
"delivery normal time lo vachindi, so average experience overall. 😐",neutral
"🔥 product quality chala bagundi, so overall very satisfied.",positive
"service quick ga undi, so overall very satisfied. 🔥",positive
"service okay ga undi, so it was fine. 🙂",neutral
"👎 food taste super ga undi but service slow ga undi, so very bad experience.",negative
"music chala bagundi, so definitely recommend chestha. 😍",positive
"😍 refund process slow ga undi kani product quality chala bagundi, so overall very satisfied.",positive
"😠 staff rude ga behave chesaru, so very bad experience.",negative
"🤔 quality average ga undi, so it was fine.",neutral
"🤔 service normal ga undi, so it was fine.",neutral
"service slow ga undi but food taste super ga undi, so happy with the service. 👏",positive
"🙂 delivery normal time lo vachindi, so it was fine.",neutral
"👍 food taste super ga undi, so worth the money.",positive
"😠 product damaged ga vachindi, so inka try cheyanu.",negative
"😡 staff friendly ga behave chesaru but service slow ga undi, so very bad experience.",negative
"second half boring ga undi, so totally disappointed. 😡",negative
"waiting time chala ekkuva undi, so totally disappointed. 💔",negative
"😐 story average ga undi, so nothing much to say.",neutral
"length ekkuva undi, so very bad experience. 😡",negative
"service quick ga undi, so definitely recommend chestha. 😊",positive
"🙂 service normal ga undi, so average experience overall.",neutral
"doctors polite ga matladaru, so worth the money. 💯",positive
"😊 service quick ga undi, so definitely recommend chestha.",positive
"👍 treatment effective ga undi, so overall very satisfied.",positive
"🙂 delivery normal time lo vachindi, so average experience overall.",neutral
"delivery normal time lo vachindi, so average experience overall. 🤔",neutral
"😶 experience normal ga undi, so average experience overall.",neutral
"👏 delivery fast ga vachindi, so overall very satisfied.",positive
"packaging neat ga undi however product damaged ga vachindi, so inka try cheyanu. 😡",negative
"😠 delivery chala late ayindi, so inka try cheyanu.",negative
"💔 story weak ga undi, so very bad experience.",negative
"acting excellent ga chesaru, so worth the money. 🔥",positive
"music chala bagundi, so worth the money. 👏",positive
"😊 story interesting ga undi, so definitely recommend chestha.",positive
"🙂 story average ga undi, so average experience overall.",neutral
"😊 packaging neat ga undi, so worth the money.",positive
"👎 product damaged ga vachindi, so totally disappointed.",negative
"story interesting ga undi, so definitely recommend chestha. 🔥",positive
"💯 story interesting ga undi, so happy with the service.",positive
"staff caring ga behave chesaru still staff rude ga behave chesaru, so totally disappointed. 👎",negative
"food average ga undi, so average experience overall. 🙂",neutral
"💯 refund process slow ga undi kani product quality chala bagundi, so worth the money.",positive
"👎 billing charges ekkuva anipinchayi, so inka try cheyanu.",negative
"packaging neat ga undi, so worth the money. 💯",positive
"👎 price ekkuva anipinchindi, so inka try cheyanu.",negative
"😠 story weak ga undi, so inka try cheyanu.",negative
"doctors polite ga matladaru, so overall very satisfied. 👏",positive
"👎 second half boring ga undi, so totally disappointed.",negative
"staff rude ga behave chesaru however staff caring ga behave chesaru, so worth the money. 👍",positive
"👍 delivery fast ga vachindi, so worth the money.",positive
"second half boring ga undi, so totally disappointed. 😡",negative
"product okay ga undi, so nothing much to say. 🤔",neutral
"food cold ga serve chesaru, so inka try cheyanu. 👎",negative
"💔 billing charges ekkuva anipinchayi, so very bad experience.",negative
"packaging neat ga undi, so definitely recommend chestha. 👍",positive
"😤 product quality chala bagundi kani customer support respond cheyyaledu, so totally disappointed.",negative
"staff rude ga behave chesaru still staff caring ga behave chesaru, so overall very satisfied. 😍",positive
"waiting time chala ekkuva undi however treatment effective ga undi, so happy with the service. 👍",positive
"packaging neat ga undi, so definitely recommend chestha. 💯",positive
"😤 story weak ga undi, so not worth the money.",negative
"staff rude ga behave chesaru, so totally disappointed. 😤",negative
"🤦 second half boring ga undi, so very bad experience.",negative
"😊 acting excellent ga chesaru, so happy with the service.",positive
"length ekkuva undi, so inka try cheyanu. 😠",negative
"😤 refund process slow ga undi, so not worth the money.",negative
"💔 story weak ga undi, so not worth the money.",negative
"staff rude ga behave chesaru, so not worth the money. 😤",negative
"doctors polite ga matladaru, so worth the money. 🔥",positive
"🔥 product damaged ga vachindi but price worth anipinchindi, so happy with the service.",positive
"music chala bagundi, so overall very satisfied. 😊",positive
"time pass movie, so nothing much to say. 🙂",neutral
"experience average, so nothing much to say. 😶",neutral
"delivery fast ga vachindi, so definitely recommend chestha. 💯",positive
"staff friendly ga behave chesaru, so overall very satisfied. 😊",positive
"😡 staff rude ga behave chesaru, so not worth the money.",negative
"experience average, so it was fine. 🤔",neutral
"experience normal ga undi, so nothing much to say. 😐",neutral
"🤦 staff rude ga behave chesaru, so not worth the money.",negative
"🙂 product okay ga undi, so nothing much to say.",neutral
"😊 acting excellent ga chesaru, so overall very satisfied.",positive
"acting excellent ga chesaru, so overall very satisfied. 🔥",positive
"👏 food taste super ga undi, so overall very satisfied.",positive
"👍 price worth anipinchindi, so worth the money.",positive
"👍 story weak ga undi kani acting excellent ga chesaru, so overall very satisfied.",positive
"service normal ga undi, so average experience overall. 🙂",neutral
"😶 food average ga undi, so it was fine.",neutral
"🙂 time pass movie, so average experience overall.",neutral
"refund process slow ga undi, so totally disappointed. 💔",negative
"😤 price ekkuva anipinchindi, so very bad experience.",negative
"🤦 story weak ga undi, so very bad experience.",negative
"food average ga undi, so nothing much to say. 😐",neutral
"food cold ga serve chesaru, so totally disappointed. 😡",negative
"story weak ga undi, so inka try cheyanu. 🤦",negative
"😍 acting excellent ga chesaru, so happy with the service.",positive
"product okay ga undi, so average experience overall. 😶",neutral
"quality average ga undi, so it was fine. 🤔",neutral
"😍 waiting time chala ekkuva undi kani doctors polite ga matladaru, so overall very satisfied.",positive
"length ekkuva undi, so totally disappointed. 🤦",negative
"😐 quality average ga undi, so it was fine.",neutral
"acting excellent ga chesaru, so overall very satisfied. 💯",positive
"second half boring ga undi, so very bad experience. 😤",negative
"experience average, so it was fine. 🤔",neutral
"customer support respond cheyyaledu, so totally disappointed. 💔",negative
"experience normal ga undi, so it was fine. 🤔",neutral
"🤔 food average ga undi, so it was fine.",neutral
"price worth anipinchindi but customer support respond cheyyaledu, so very bad experience. 👎",negative
"service okay ga undi, so nothing much to say. 😶",neutral
"service normal ga undi, so it was fine. 😶",neutral
"👎 staff rude ga behave chesaru, so not worth the money.",negative
"😐 quality average ga undi, so average experience overall.",neutral
"waiting time chala ekkuva undi, so not worth the money. 😡",negative
"food average ga undi, so it was fine. 🙂",neutral
"story interesting ga undi kani second half boring ga undi, so not worth the money. 😡",negative
"delivery fast ga vachindi, so definitely recommend chestha. 👏",positive
"👏 treatment effective ga undi, so worth the money.",positive
"service slow ga undi, so not worth the money. 😠",negative
"delivery fast ga vachindi, so worth the money. 👍",positive
"food average ga undi, so nothing much to say. 😶",neutral
"price ekkuva anipinchindi, so inka try cheyanu. 🤦",negative
"story interesting ga undi, so definitely recommend chestha. 👍",positive
"quality average ga undi, so average experience overall. 🤔",neutral
"product quality chala bagundi, so worth the money. 👏",positive
"product damaged ga vachindi, so inka try cheyanu. 💔",negative
"😍 staff friendly ga behave chesaru, so definitely recommend chestha.",positive
"👍 story weak ga undi but story interesting ga undi, so overall very satisfied.",positive
"food taste super ga undi, so overall very satisfied. 👍",positive
"price ekkuva anipinchindi, so inka try cheyanu. 🤦",negative
"service slow ga undi still staff friendly ga behave chesaru, so overall very satisfied. 👏",positive
"time pass movie, so average experience overall. 😐",neutral
"story weak ga undi, so totally disappointed. 💔",negative
"🤦 refund process slow ga undi, so totally disappointed.",negative
"story interesting ga undi however story weak ga undi, so inka try cheyanu. 🤦",negative
"movie okay ga undi, so it was fine. 😶",neutral
"food cold ga serve chesaru kani food taste super ga undi, so definitely recommend chestha. 😍",positive
"😐 delivery normal time lo vachindi, so nothing much to say.",neutral
"product quality chala bagundi, so worth the money. 🔥",positive
"👏 staff caring ga behave chesaru, so overall very satisfied.",positive
"😤 story weak ga undi, so very bad experience.",negative
"price worth anipinchindi but customer support respond cheyyaledu, so totally disappointed. 🤦",negative
"😡 food cold ga serve chesaru, so totally disappointed.",negative
"length ekkuva undi, so totally disappointed. 😤",negative
"acting excellent ga chesaru, so worth the money. 👏",positive
"👍 service quick ga undi, so worth the money.",positive
"😠 packaging neat ga undi but customer support respond cheyyaledu, so totally disappointed.",negative
"😡 story weak ga undi, so inka try cheyanu.",negative
"😶 food average ga undi, so it was fine.",neutral
